-4.107844233512878418e-01,-4.192450046539306641e-01,-4.204875230789184570e-01,-4.210742712020874023e-01,-1.497250795364379883e-01,-4.202095866203308105e-01,-4.237137436866760254e-01,-4.235787987709045410e-01,-4.215376973152160645e-01,9.282090663909912109e-01,-4.201607108116149902e-01,-4.235435128211975098e-01,-4.234405755996704102e-01,-3.936139941215515137e-01,1.949167490005493164e+00,-4.216183423995971680e-01,-4.240126013755798340e-01,-4.237543344497680664e-01,-7.507985830307006836e-02,2.588476181030273438e+00,-4.175048470497131348e-01,-4.219607114791870117e-01,-4.201909899711608887e-01,6.658223271369934082e-01,2.775588274002075195e+00
8.750879764556884766e-01,2.761384487152099609e+00,2.692591428756713867e+00,4.540293812751770020e-01,-4.145857691764831543e-01,9.090934991836547852e-01,2.787640333175659180e+00,2.752852439880371094e+00,4.579340517520904541e-01,-4.213298559188842773e-01,9.294279813766479492e-01,2.789510011672973633e+00,2.764547824859619141e+00,5.885943770408630371e-01,-4.195045828819274902e-01,7.757828831672668457e-01,2.782594442367553711e+00,2.786244630813598633e+00,8.017715811729431152e-01,-4.186220169067382812e-01,5.380836129188537598e-01,2.701272964477539062e+00,2.770614147186279297e+00,1.048666715621948242e+00,-3.749256134033203125e-01
5.389916896820068359e-02,-4.223825931549072266e-01,-4.236178398132324219e-01,-4.238806962966918945e-01,-4.233821034431457520e-01,2.158363461494445801e-01,-4.231844544410705566e-01,-4.239144921302795410e-01,-4.240476489067077637e-01,-4.239274263381958008e-01,2.263574600219726562e-01,-4.231716990470886230e-01,-4.239542484283447266e-01,-4.239836335182189941e-01,-4.238126873970031738e-01,2.113299369812011719e-01,-4.231126904487609863e-01,-4.239032268524169922e-01,-4.239897131919860840e-01,-4.237846136093139648e-01,9.259521961212158203e-03,-4.224216938018798828e-01,-4.231281876564025879e-01,-4.234663844108581543e-01,-4.205976128578186035e-01
-4.091344475746154785e-01,-4.120906591415405273e-01,6.130290031433105469e-01,2.571716785430908203e+00,2.535276174545288086e+00,-4.211729168891906738e-01,-1.782889962196350098e-01,2.122760295867919922e+00,2.759607791900634766e+00,1.455868721008300781e+00,-4.063684344291687012e-01,8.652413487434387207e-01,2.742560386657714844e+00,2.440720319747924805e+00,2.917324900627136230e-01,-2.980229854583740234e-01,1.949229717254638672e+00,2.787497043609619141e+00,2.541212558746337891e+00,2.109232187271118164e+00,-4.726904630661010742e-02,2.122950553894042969e+00,2.724015474319458008e+00,2.675601005554199219e+00,2.581734180450439453e+00
2.380065917968750000e+00,2.751533508300781250e+00,2.747164487838745117e+00,2.426651954650878906e+00,2.932214438915252686e-01,7.009803652763366699e-01,2.292723178863525391e+00,2.455227851867675781e+00,9.480535984039306641e-01,-3.611403703689575195e-01,-4.136019349098205566e-01,-3.304132223129272461e-01,-2.975724935531616211e-01,-4.015268683433532715e-01,-4.214572310447692871e-01,-4.212894439697265625e-01,-4.221158623695373535e-01,-4.229307174682617188e-01,-4.239012598991394043e-01,-4.207558631896972656e-01,-4.104817509651184082e-01,-4.169884920120239258e-01,-4.157631993293762207e-01,-4.157627224922180176e-01,-3.961017727851867676e-01
-3.949887752532958984e-01,-3.515468239784240723e-01,8.249372243881225586e-01,2.487766265869140625e+00,2.751277685165405273e+00,-1.984406709671020508e-01,1.447137832641601562e+00,2.716216087341308594e+00,2.788142442703247070e+00,2.226656436920166016e+00,1.984811305999755859e+00,2.780380487442016602e+00,2.737535476684570312e+00,1.581006288528442383e+00,-8.762413263320922852e-02,2.783646345138549805e+00,2.633460283279418945e+00,9.594579935073852539e-01,-3.465502262115478516e-01,-4.169753789901733398e-01,2.530105829238891602e+00,7.198267579078674316e-01,-3.900077939033508301e-01,-4.101663231849670410e-01,-3.607788085937500000e-01
-3.750371336936950684e-01,-4.176936149597167969e-01,-4.171702861785888672e-01,-4.163961410522460938e-01,-4.036222100257873535e-01,-1.989357471466064453e-01,-4.158487915992736816e-01,-4.233694672584533691e-01,-4.237815737724304199e-01,-4.175651073455810547e-01,2.110587596893310547e+00,9.714089035987854004e-01,8.283841609954833984e-02,-1.296848654747009277e-01,-4.546153545379638672e-02,2.791567802429199219e+00,2.766585350036621094e+00,2.667613029479980469e+00,2.595168352127075195e+00,2.565374851226806641e+00,2.669748544692993164e+00,2.759784698486328125e+00,2.764513254165649414e+00,2.760903835296630859e+00,2.735849618911743164e+00
-3.805214166641235352e-01,-4.111461639404296875e-01,9.212252497673034668e-02,2.502532482147216797e+00,8.403342366218566895e-01,-4.170799851417541504e-01,-4.229870438575744629e-01,-2.188124060630798340e-01,2.378085851669311523e+00,1.596993565559387207e+00,-4.189854264259338379e-01,-4.228038191795349121e-01,-3.768555521965026855e-01,1.797980546951293945e+00,2.372852563858032227e+00,-4.194490909576416016e-01,-4.219586253166198730e-01,-4.200462102890014648e-01,8.511723875999450684e-01,2.679954051971435547e+00,-4.116958975791931152e-01,-4.173772335052490234e-01,-4.167140126228332520e-01,1.170184612274169922e-01,2.309115409851074219e+00
2.034037351608276367e+00,-1.551754474639892578e-01,-4.199966192245483398e-01,-4.221842288970947266e-01,-4.211732745170593262e-01,2.706813335418701172e+00,9.294897317886352539e-01,-4.077014327049255371e-01,-4.230783581733703613e-01,-4.230115413665771484e-01,2.767575502395629883e+00,1.275895953178405762e+00,-4.016885757446289062e-01,-4.228771328926086426e-01,-4.227249026298522949e-01,2.272359609603881836e+00,8.137732744216918945e-02,-4.202932119369506836e-01,-4.232574105262756348e-01,-4.215821027755737305e-01,1.900408267974853516e-01,-4.122627973556518555e-01,-4.202206730842590332e-01,-4.220233559608459473e-01,-4.112405180931091309e-01
2.406085014343261719e+00,2.682512283325195312e+00,2.613782882690429688e+00,1.800211191177368164e+00,1.425226926803588867e-01,2.758934736251831055e+00,2.792059659957885742e+00,2.789872884750366211e+00,2.702484846115112305e+00,2.008278608322143555e+00,2.778529644012451172e+00,2.673355340957641602e+00,2.620673656463623047e+00,2.767390966415405273e+00,2.750729799270629883e+00,2.044118404388427734e+00,7.368327379226684570e-01,4.282399415969848633e-01,1.292683839797973633e+00,2.332478523254394531e+00,5.930370092391967773e-02,-4.035351276397705078e-01,-4.146264195442199707e-01,-3.795265555381774902e-01,2.832298278808593750e-01
-3.466803431510925293e-01,-3.293271064758300781e-01,-3.295723795890808105e-01,-3.952830433845520020e-01,-4.203516840934753418e-01,1.846687555313110352e+00,2.456833839416503906e+00,2.450473070144653320e+00,1.701390504837036133e+00,4.172713756561279297e-01,2.777405023574829102e+00,2.792197704315185547e+00,2.792500495910644531e+00,2.789617776870727539e+00,2.488895416259765625e+00,2.779108047485351562e+00,2.716248989105224609e+00,2.645533561706542969e+00,2.764954566955566406e+00,2.759014368057250977e+00,2.079737901687622070e+00,9.778478145599365234e-01,5.926688313484191895e-01,1.825128316879272461e+00,2.610285043716430664e+00
2.593670606613159180e+00,2.791104316711425781e+00,2.770051240921020508e+00,1.248225569725036621e+00,-3.226882815361022949e-01,2.754723072052001953e+00,2.791405677795410156e+00,1.963974714279174805e+00,-2.342324852943420410e-01,-4.193656444549560547e-01,2.779574871063232422e+00,2.649636268615722656e+00,2.809428572654724121e-01,-4.222460389137268066e-01,-4.195864796638488770e-01,2.792155265808105469e+00,1.930488824844360352e+00,-3.349028825759887695e-01,-4.225489497184753418e-01,-4.203547239303588867e-01,2.694984197616577148e+00,6.027444601058959961e-01,-4.149646162986755371e-01,-4.150511622428894043e-01,-3.941119313240051270e-01
-3.435358405113220215e-01,-4.074700474739074707e-01,-4.115566015243530273e-01,-4.082158207893371582e-01,-6.124228239059448242e-02,-4.142283797264099121e-01,-4.230273365974426270e-01,-4.214058518409729004e-01,-4.098566174507141113e-01,6.367186307907104492e-01,-4.162134528160095215e-01,-4.221181273460388184e-01,-4.217516183853149414e-01,-1.037678718566894531e-01,2.225485801696777344e+00,-4.071725606918334961e-01,-3.979625105857849121e-01,-5.151867866516113281e-02,1.727771997451782227e+00,2.760782480239868164e+00,6.196863651275634766e-01,1.438560128211975098e+00,2.420259237289428711e+00,2.760656833648681641e+00,2.604343652725219727e+00
-3.864962458610534668e-01,-4.167172908782958984e-01,-3.719170689582824707e-01,1.408549427986145020e+00,2.385558843612670898e+00,-4.139807820320129395e-01,-4.092734456062316895e-01,-1.354526877403259277e-01,1.908154726028442383e+00,1.016910195350646973e+00,-4.091399312019348145e-01,-4.107903838157653809e-01,-3.392692208290100098e-01,-1.228824257850646973e-01,-3.596378564834594727e-01,-4.088178873062133789e-01,-4.159726500511169434e-01,-4.059996604919433594e-01,-4.068774580955505371e-01,-4.091658592224121094e-01,-4.075924754142761230e-01,-4.132363796234130859e-01,-4.141709208488464355e-01,-4.125596880912780762e-01,-3.765743970870971680e-01
2.332486391067504883e+00,-8.031964302062988281e-02,-4.119104146957397461e-01,-4.140068292617797852e-01,-4.034868478775024414e-01,2.399231433868408203e+00,-1.308835744857788086e-01,-4.231001734733581543e-01,-4.220240712165832520e-01,-4.162119626998901367e-01,2.670096874237060547e+00,5.473116636276245117e-01,-4.137953519821166992e-01,-4.232867360115051270e-01,-4.161866307258605957e-01,2.771316766738891602e+00,2.241473913192749023e+00,2.043604850769042969e-03,-4.190658926963806152e-01,-4.127306938171386719e-01,2.595694303512573242e+00,2.774029970169067383e+00,1.487888097763061523e+00,-2.604992389678955078e-01,-3.505710959434509277e-01
1.594488859176635742e+00,8.095622062683105469e-01,1.761879324913024902e+00,2.559391975402832031e+00,2.666234493255615234e+00,2.708843946456909180e+00,2.617142438888549805e+00,2.762369632720947266e+00,2.792350053787231445e+00,2.723352432250976562e+00,2.765526294708251953e+00,2.782900094985961914e+00,2.786500930786132812e+00,2.784047126770019531e+00,2.666087627410888672e+00,2.732467889785766602e+00,2.783662796020507812e+00,2.783784151077270508e+00,2.778390884399414062e+00,2.710605144500732422e+00,2.588985919952392578e+00,2.683089733123779297e+00,2.672390937805175781e+00,2.679225444793701172e+00,2.568537950515747070e+00
-3.476867675781250000e-01,-4.139783382415771484e-01,-4.176745414733886719e-01,-4.185472726821899414e-01,-3.572228550910949707e-01,-3.947280049324035645e-01,-4.027317166328430176e-01,-2.632458806037902832e-01,2.746898531913757324e-01,1.307197332382202148e+00,1.191820621490478516e+00,1.749372482299804688e+00,2.350439548492431641e+00,2.721001386642456055e+00,2.784845590591430664e+00,2.761489152908325195e+00,2.790218114852905273e+00,2.732988595962524414e+00,2.436608314514160156e+00,1.691197752952575684e+00,1.544236183166503906e+00,9.607731103897094727e-01,2.863693237304687500e-01,-2.118883132934570312e-01,-3.330993652343750000e-01
-4.115651249885559082e-01,-4.201028347015380859e-01,-4.214065074920654297e-01,-4.211354255676269531e-01,-4.123619198799133301e-01,-4.221232533454895020e-01,-4.237557053565979004e-01,-4.237503409385681152e-01,-4.237839579582214355e-01,-4.199317693710327148e-01,-4.223284125328063965e-01,-4.240036606788635254e-01,-4.237467050552368164e-01,-4.235635399818420410e-01,-3.974534869194030762e-01,-4.223409891128540039e-01,-4.238983988761901855e-01,-4.236603975296020508e-01,-4.092358946800231934e-01,4.313170313835144043e-01,-4.171578288078308105e-01,-4.209721088409423828e-01,-4.068542122840881348e-01,4.469309449195861816e-01,2.592155933380126953e+00
2.707445859909057617e+00,2.787145137786865234e+00,2.759202480316162109e+00,2.709951162338256836e+00,2.639163494110107422e+00,1.297730803489685059e+00,2.285633802413940430e+00,2.671620130538940430e+00,2.768716335296630859e+00,2.765595912933349609e+00,-4.118825793266296387e-01,-2.504994869232177734e-01,1.294330060482025146e-01,5.057157874107360840e-01,6.993273496627807617e-01,-4.227260351181030273e-01,-4.237127900123596191e-01,-4.230772256851196289e-01,-4.232268929481506348e-01,-4.127779006958007812e-01,-4.142412543296813965e-01,-4.196383953094482422e-01,-4.193480610847473145e-01,-4.192125201225280762e-01,-3.838182091712951660e-01
-3.774135112762451172e-01,-4.168615341186523438e-01,-4.171885251998901367e-01,-4.169833660125732422e-01,-4.001181125640869141e-01,-4.055646061897277832e-01,-4.229405522346496582e-01,-4.233594536781311035e-01,-4.236975312232971191e-01,-4.186563491821289062e-01,-3.726208209991455078e-01,-4.224352240562438965e-01,-4.235527515411376953e-01,-4.238595366477966309e-01,-4.200674891471862793e-01,1.237162828445434570e+00,2.960392236709594727e-01,-1.574512124061584473e-01,-2.360391616821289062e-01,-1.113100051879882812e-01,2.755186080932617188e+00,2.707172632217407227e+00,2.587167501449584961e+00,2.559637784957885742e+00,2.587116718292236328e+00
2.737128496170043945e+00,1.826409459114074707e+00,-7.735413312911987305e-02,-4.071664214134216309e-01,-4.093428254127502441e-01,5.536478161811828613e-01,-3.358544707298278809e-01,-4.229000210762023926e-01,-4.236348271369934082e-01,-4.217349290847778320e-01,-4.094753861427307129e-01,-4.237218499183654785e-01,-4.238026142120361328e-01,-4.237599968910217285e-01,-4.223739504814147949e-01,-4.190379381179809570e-01,-4.235879778861999512e-01,-4.236947298049926758e-01,-4.238738417625427246e-01,-4.221800565719604492e-01,-4.132024645805358887e-01,-4.220261573791503906e-01,-4.224286675453186035e-01,-4.218860268592834473e-01,-4.124838709831237793e-01
